"network","station_id","winter_year","month","n_days","mean_temp_c","mean_daily_min_c","mean_daily_max_c","min_temp_c","total_precip_mm","warm_fail","short","station_name","elevation_m"
"ECCC","114B1F0",2002,12,31,-1.9,-4.45,0.68,-10.8,74.4,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2003,1,31,0.05,-2.27,2.38,-9.7,57,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2003,2,28,0.38,-3.09,3.84,-11.7,12.8,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2003,12,31,0.74,-1.17,2.64,-5.1,83.6,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2004,1,31,-2.42,-4.8,-0.05,-23.7,39.4,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2004,2,28,0.67,-2.22,3.57,-6.9,18.8,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2004,12,31,-2.01,-4.55,0.55,-11.4,56.2,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2005,1,31,-3.19,-5.6,-0.76,-17.6,32.5,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2005,2,28,0.82,-3.81,5.44,-8.2,5.4,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2005,12,31,0.46,-1.51,2.42,-6.3,53.4,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2006,1,31,1.58,-0.55,3.68,-3.5,0,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2006,2,28,-0.8,-4.59,2.99,-17.7,58,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2006,12,31,-3.74,-6.1,-1.36,-13.8,34.6,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2007,1,31,-3.6,-6.32,-0.86,-15,0,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2007,2,28,0.98,-1.89,3.85,-8.2,0,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2007,12,31,-1.9,-4.55,0.8,-10,0,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2008,1,31,-3.89,-6.75,-1.02,-15.4,0,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2008,2,28,0.47,-2.74,3.67,-7.8,19.4,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2008,12,31,-1.85,-4.47,0.76,-9.8,84.6,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2009,1,31,-2.99,-6.04,0.08,-14.5,0,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2009,2,28,-0.75,-4.04,2.53,-8,27.8,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2009,12,31,-5.29,-7.94,-2.62,-18.8,8,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2010,1,31,0.1,-1.87,2.05,-11.9,0,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2010,2,28,3.07,0.1,5.97,-4,0,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2010,12,31,-4.77,-7.21,-2.28,-16.9,4.4,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2011,1,29,-1.99,-4.9,0.85,-15.8,3.1,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2011,2,28,-2.9,-6.65,0.85,-20.3,27,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2011,12,31,-1.86,-4.25,0.52,-14.1,0,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2012,1,31,-1.21,-4.46,2.14,-10.6,37.9,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2012,2,28,0.31,-2.86,3.48,-10.7,20.4,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2012,12,31,-0.98,-3.83,1.87,-9.1,39,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2013,1,31,-1.77,-4.53,1,-9.4,22.9,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2013,2,28,1.87,-1.21,4.9,-4,6.7,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2013,12,31,0.2,-1.75,2.14,-6.1,89.7,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2014,1,31,-0.16,-2.53,2.21,-8.1,32.9,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2014,2,28,-3.63,-7.6,0.38,-19.6,42.3,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2014,12,31,-3.25,-5.83,-0.65,-18.7,26.6,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2015,1,31,-0.73,-3.16,1.69,-11.1,62.3,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2015,2,28,3.29,-0.24,6.79,-5.1,63.5,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","114B1F0",2015,12,31,-0.58,-2.91,1.75,-13.9,46.9,FALSE,FALSE,"CRESTON CAMPBELL SCIENTIFIC",640.7
"ECCC","1142164",1999,1,31,0.26,-2.4,2.92,-9.5,65.8,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",1999,2,28,1.43,-1.75,4.59,-8,86.4,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",1999,12,31,-1.56,-4.23,1.1,-17.5,104.6,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2000,1,31,-2.43,-5.92,1.08,-15,77.3,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2000,2,28,-0.76,-4.88,3.38,-15,46.8,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2000,12,31,0.46,-2.02,2.94,-7,36.7,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2001,1,31,-1.73,-4.97,1.53,-13,28.3,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2001,2,28,-2.37,-6.61,1.88,-13.5,19.8,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2001,12,31,-3.45,-6.26,-0.61,-15.5,52.5,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2002,1,31,-1.43,-4.55,1.69,-15,52.9,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2002,2,28,-0.3,-4.45,3.84,-11,41,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2002,12,31,-2.51,-5.65,0.65,-15,92.2,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2003,1,31,-0.13,-2.73,2.47,-14,56.2,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2003,2,28,-0.23,-4.7,4.25,-11.5,18.7,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2003,12,31,1.27,-1.21,3.73,-7,125.5,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2004,1,31,-2.35,-5.02,0.31,-25.5,52.1,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2004,2,28,0.11,-3.8,4,-9.5,15.6,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2004,12,31,-2.89,-6.47,0.71,-14,62.5,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2005,1,31,-3.32,-6.39,-0.23,-20.5,39.1,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2005,2,28,0.2,-5.73,6.12,-9.5,8,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2005,12,31,0.9,-1.63,3.42,-7,53.1,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2006,1,31,1.61,-0.92,4.11,-6,117.4,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2006,2,28,-0.52,-4.91,3.86,-17,64.5,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1142164",2006,12,31,-3.41,-6.31,-0.48,-16,41.2,FALSE,FALSE,"CRESTON WPCC",538
"ECCC","1144635",1999,1,31,0.45,-2.06,2.95,-11,42.3,FALSE,FALSE,"LISTER",660
"ECCC","1144635",1999,2,28,1.55,-1.34,4.43,-5.5,36.1,FALSE,FALSE,"LISTER",660
"ECCC","1144635",1999,12,31,-1.9,-4.71,0.9,-19.5,91.4,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2000,1,31,-2.3,-5.29,0.71,-11.5,57,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2000,2,28,0.09,-3.48,3.66,-9,30.2,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2000,12,31,-0.28,-2.89,2.34,-7.5,42,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2001,1,31,-1.28,-3.52,1,-7.5,30.2,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2001,2,28,-1.81,-5.34,1.75,-12.5,18.6,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2001,12,31,-3.4,-5.81,-0.97,-14,40.5,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2002,1,31,-0.84,-3.73,1.92,-12,48.9,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2002,2,28,-0.52,-4.29,3.25,-14,62.7,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2002,12,31,-1.87,-4.69,0.95,-11.5,60.2,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2003,1,31,-0.18,-2.84,2.5,-13,64.8,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2003,2,28,-0.2,-4.18,3.79,-13,14.1,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2003,12,31,0.54,-1.73,2.79,-7,105.8,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2004,1,31,-2.48,-5.08,0.11,-26.5,55.3,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2004,2,28,0.04,-3.52,3.59,-10,20.4,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2004,12,31,-2.42,-5.35,0.52,-13,72.8,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2005,1,31,-3.61,-6.77,-0.44,-20.5,59.5,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2005,2,28,0.44,-4.86,5.75,-10,6,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2005,12,31,0.5,-1.66,2.66,-8,50.7,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2006,1,31,1.51,-0.74,3.76,-5,114.7,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2006,2,28,-1.12,-5.34,3.09,-19.5,54,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2006,12,31,-4.12,-7.34,-0.87,-17,64.1,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2007,1,31,-3.85,-6.71,-0.97,-17,42.1,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2007,2,28,0.52,-2.23,3.27,-9.5,42.3,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2007,12,31,-2.42,-5.32,0.52,-13,50.7,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2008,1,31,-4.29,-7.56,-1,-19,60.4,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2008,2,28,-0.01,-3.54,3.52,-9.5,25.9,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2008,12,31,-2.17,-5.03,0.69,-11,100.1,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2009,1,31,-3.73,-7.44,0,-18,60.7,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2009,2,28,-1.7,-5.2,1.84,-9,20.8,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2009,12,28,-6.29,-9.45,-3.07,-22.5,84.1,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2010,1,31,-0.21,-2.59,2.15,-14.5,38.6,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2010,2,27,2.73,-0.53,5.94,-6,17,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2010,12,31,-5.23,-8.16,-2.27,-19.5,59.5,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2011,1,31,-2.01,-4.89,0.89,-18,70,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2011,2,27,-3.39,-7.52,0.76,-24,54.6,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2011,12,31,-2.46,-5.47,0.55,-18.5,50.6,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2012,1,31,-1.12,-4.52,2.29,-11,56.7,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2012,2,28,-0.16,-3.46,3.12,-12.5,29.8,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2012,12,31,-1.1,-4.15,1.96,-10.5,31.8,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2013,1,31,-2.49,-5.39,0.44,-12,17,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2013,2,28,1.54,-1.75,4.82,-5,11.5,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2013,12,31,-0.31,-2.48,1.87,-7.5,99.5,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2014,1,31,-0.45,-2.95,2.06,-10.5,49.7,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2014,2,28,-4.17,-8.41,0.11,-22.5,46.3,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2014,12,31,-3.54,-6.48,-0.58,-21.5,29,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2015,1,31,-1.23,-3.81,1.39,-13.5,57.3,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2015,2,28,2.76,-1.11,6.64,-7.5,53.8,FALSE,FALSE,"LISTER",660
"ECCC","1144635",2015,12,31,-0.82,-3.49,1.83,-18,65.4,FALSE,FALSE,"LISTER",660
"ECCC","1145M29",1999,1,31,0.55,-1.43,2.51,-7.7,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",1999,2,28,0.98,-1.49,3.41,-6.5,74.8,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",1999,12,31,-1.8,-3.71,0.11,-16.2,84.2,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2000,1,31,-1.57,-3.65,0.55,-9.9,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2000,2,28,0.99,-2.17,4.12,-7.3,56,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2000,12,31,0.3,-1.31,1.9,-5.5,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2001,1,31,-0.64,-2.73,1.45,-8.9,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2001,2,28,-0.49,-4.22,3.24,-10.8,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2001,12,31,-2.42,-4.36,-0.48,-12.9,2.8,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2002,1,31,-0.41,-2.6,1.77,-8.9,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2002,2,28,0.9,-2.61,4.4,-9.6,72.4,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2002,12,31,-0.86,-2.75,1.03,-6.3,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2003,1,31,0.93,-0.91,2.76,-5.4,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2003,2,28,1.62,-2.58,5.78,-9.2,39.4,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2003,12,31,1.73,0.02,3.41,-5.1,125.8,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2004,1,30,-0.52,-2.98,1.39,-19.8,81.2,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2004,2,28,1.64,-2.03,5.3,-6.3,32.4,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2004,12,31,-0.68,-3.05,1.68,-9.8,79.6,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2005,1,31,-1.95,-4.14,0.23,-18.9,69,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2005,2,28,1.33,-3.82,6.46,-8.6,11,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2005,12,31,1.21,-0.5,2.9,-6.6,117.8,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2006,1,31,2.1,0.51,3.64,-3.3,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2006,2,28,0.02,-3.94,3.97,-13.3,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2006,12,31,-1.6,-3.43,0.23,-10.8,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2007,1,31,-2.48,-5.06,0.11,-14.5,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2007,2,28,1.74,-0.78,4.24,-7.1,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2007,12,28,-0.58,-2.55,1.4,-10,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2008,1,31,-2.4,-5.18,0.39,-13.7,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2008,2,28,1.43,-2.01,4.85,-7.5,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2008,12,31,-1.34,-3.39,0.74,-8.5,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2009,1,26,-0.82,-2.84,1.18,-14.7,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2009,2,28,0.72,-2.33,3.75,-6.3,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2009,12,30,-3.88,-5.97,-1.72,-15.3,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2010,1,31,1.11,-0.8,2.99,-6.9,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2010,2,28,3.74,0.23,7.19,-4.5,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2010,12,31,-3.61,-5.91,-1.28,-15.4,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2011,1,31,-1.24,-3.45,0.97,-12.3,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2011,2,28,-1.82,-5.44,1.81,-15.6,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2011,12,31,-0.2,-1.75,1.48,-8.7,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2012,1,31,-1.43,-3.91,1.07,-10.3,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2012,2,28,0.61,-2.6,3.79,-10,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2012,12,31,-0.77,-3.36,1.82,-8.5,0,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2013,1,31,-1.34,-3.47,0.82,-9.4,39.4,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2013,2,28,2.26,-1.05,5.51,-5.4,22.7,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2013,12,31,0.64,-0.98,2.25,-6.2,82.5,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2014,1,31,0.4,-1.92,2.69,-9.8,49.2,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2014,2,28,-2.49,-6.56,1.6,-15,36.8,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2014,12,31,-2.51,-4.74,-0.27,-16,60.9,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2015,1,31,0.27,-1.94,2.47,-9.2,58.8,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2015,2,28,3.58,-0.09,7.19,-4.8,62.9,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145M29",2015,12,31,0.17,-1.99,2.31,-13,70.6,FALSE,FALSE,"NELSON CS",534.9
"ECCC","1145442",1999,1,31,1.04,-1.18,3.24,-7.5,101.6,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",1999,2,28,1.3,-1.23,3.82,-5,105.8,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",1999,12,31,-1.1,-3.23,1.05,-15,165.4,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2000,1,31,-0.92,-3.24,1.4,-8,115,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2000,2,28,1.29,-1.61,4.16,-6,74.4,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2000,12,31,0.8,-0.9,2.47,-5.5,105.4,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2001,1,31,-0.11,-2.26,2.03,-8,27.8,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2001,2,28,-0.33,-3.75,3.09,-10,24.6,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2001,12,31,-1.76,-3.84,0.32,-13,77.4,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2002,1,31,-0.34,-2.79,2.1,-9,133.6,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2002,2,26,0.82,-2.67,4.2,-9.5,85.2,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2002,12,31,-0.65,-2.77,1.47,-6.5,109.2,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2003,1,31,0.86,-1.29,3,-5.5,110.2,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2003,2,28,1.42,-2.45,5.25,-9.5,42,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2003,12,31,1.62,-0.26,3.47,-5.5,139.6,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2004,1,31,-1.43,-3.53,0.65,-19.5,117.8,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2004,2,27,1.2,-2.48,4.67,-7,31.2,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2004,12,31,-0.79,-3.34,1.76,-11,88.2,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2005,1,31,-2.4,-4.81,0.02,-18.5,86.2,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2005,2,28,0.71,-4.23,5.66,-8.5,12.4,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2005,12,31,1.07,-0.89,3.02,-7,128.8,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2006,1,31,1.87,0.23,3.45,-3.5,147.2,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2006,2,28,-0.02,-3.66,3.62,-13,67.2,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2006,12,31,-1.46,-3.4,0.53,-10,81.6,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2007,1,30,-2.16,-4.78,0.5,-13,109.4,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2007,2,28,1.61,-1.21,4.41,-8.5,99.2,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2007,12,31,-0.59,-2.84,1.66,-9.5,92.5,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2008,1,31,-2.24,-4.98,0.53,-13.5,136.2,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2008,2,28,1.25,-2.16,4.64,-10,54.8,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2008,12,30,-1.08,-3.42,1.27,-10,166.2,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2009,1,31,-1.38,-3.77,1.03,-16,122,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2009,2,28,0.9,-2.43,4.2,-6,31.6,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2009,12,31,-3.5,-6.1,-0.89,-15.5,117.8,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2010,1,30,0.54,-1.62,2.68,-8,65.9,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2010,2,28,3.3,-0.04,6.57,-4.5,24.8,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2010,12,30,-3.65,-5.7,-1.58,-14.5,62,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2011,1,29,-0.75,-3.31,1.83,-11.5,137.8,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2011,2,23,-1.24,-4.89,2.39,-16,66.6,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2011,12,28,-0.19,-2.18,1.8,-8,66.4,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2012,1,31,-1.14,-4.11,1.84,-11,109.4,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2012,2,27,0.65,-2.65,3.94,-10.5,66.6,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2012,12,30,-0.35,-3.37,2.67,-8,69.4,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2013,1,31,-0.74,-3.06,1.58,-10,51.8,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2013,2,22,2.64,-0.23,5.45,-4,30.4,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2013,12,31,0.83,-0.89,2.53,-6.5,86.6,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2014,1,31,0.85,-1.39,3.06,-9,75.6,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2014,2,28,-2.78,-7.07,1.54,-40,54.4,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2014,12,31,-1.94,-4.24,0.35,-15.5,73.2,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2015,1,29,0.39,-2.1,2.88,-8.5,73,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2015,2,28,3.44,-0.23,7.05,-4.5,92.4,FALSE,FALSE,"NELSON NE",570
"ECCC","1145442",2015,12,29,0.76,-1.45,2.97,-10,92.4,FALSE,FALSE,"NELSON NE",570
"ECCC","114EMDM",1999,1,31,-1.78,-5,1.47,-13,109.6,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",1999,2,28,-1.29,-5.11,2.55,-9.5,138.4,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",1999,12,31,-4.21,-7.5,-0.89,-22.5,198,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2000,1,31,-4.06,-7.81,-0.4,-13.5,121,FALSE,FALSE,"NELSON RIXEN CREEK",760
"ECCC","114EMDM",2000,2,28,-0.56,-4.36,3.25,-11.5,81,FALSE,FALSE,"NELSON RIXEN CREEK",760
